,name,url,info,industry,turn,city
272,小狮科技,company/34845460,AI自动驾驶技术研发商,industry.AI,phase.ANGEL,city.湖北省
273,亿图视觉,company/61001660,机器视觉技术服务提供商,industry.AI,phase.ANGEL,city.广东省
274,凤凌科技,company/178137,机器视觉系统与3D测量系统研发商,industry.AI,phase.NONE,city.广东省
275,飞瑞斯,company/64554,人脸识别技术及智能视觉系统方案提供商,industry.AI,phase.NONE,city.广东省
276,中业科技,company/17993,跨语言解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NEEQ,city.河南省
277,士哆便利,company/94940638,基于人工智能无人收银模式的线下共享零售平台,industry.CONSUMER_LIFESTYLE,phase.PRE_A,city.广东省
278,唯特视科技,company/90352631,图像识别技术提供商,industry.AI,phase.UNKNOWN,city.广东省
279,潜行科技,company/36219992,水下机器人研发商,industry.ROBOT,phase.PRE_A,city.广东省
280,广州睿智科技,company/79893944,AI场景应用服务提供商,industry.AI,phase.NONE,city.广东省
281,美能华,company/65835332,自然语言处理技术服务提供商,industry.AI,phase.NONE,city.江苏省
282,西纬科技,company/48854887,移动平台计算摄影解决方案供应商,industry.AI,phase.ANGEL,city.四川省
283,慧眼科技,company/46340,自动驾驶技术服务提供商,industry.AI,phase.ANGEL,city.山东省
284,知言科技,company/21970,自然语言交互技术研发商,industry.AI,phase.ANGEL,city.广东省
285,力策科技,company/83012705,消费级激光雷达研发商,industry.INTELLIGENT_HARDWARE,phase.A,city.广东省
286,莫比嗨客,company/50857151,智能机器人研发商,industry.ROBOT,phase.NONE,city.辽宁省
287,衣呼,company/44255243,致力于人工智能图像识别与3D实时建模在服装领域的研究与应用,industry.E_COMMERCE,phase.ANGEL,city.广东省
288,敏光视觉,company/2629450,工业领域读码和定位服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.江苏省
289,千视通,company/118106,视频结构化大数据技术提供商,industry.SERVICE_INDUSTRIES,phase.A,city.江苏省
290,AI全能面试官,company/35218151,AI招聘服务平台,industry.SERVICE_INDUSTRIES,phase.SEED,city.江苏省
291,DTing,company/130277,生物信号感知交互技术研发商,industry.AI,phase.ANGEL,city.陕西省
292,星空计划科技,company/37442193,人工智能产品技术供应商,industry.AI,phase.NONE,city.广东省
293,诗航智能,company/35376238,汽车自动驾驶技术研发商,industry.AI,phase.NONE,city.广东省
294,车智佳,company/87532,辅助驾驶系统研发商,industry.AUTO,phase.ANGEL,city.广东省
295,生命动力,company/98096,职场健康监测及解决方案提供商,industry.MEDICAL_HEALTH,phase.ANGEL,city.广东省
296,环宇智行,company/62144646,无人驾驶技术研发商,industry.AI,phase.ANGEL,city.湖北省
297,微语医疗,company/50669147,母婴健康远程监护服务平台,industry.MEDICAL_HEALTH,phase.ANGEL,city.广东省
298,中兴力维,company/42429381,公共安全及电信行业系统解决方案提供商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.广东省
299,医号线,company/50990,医疗大数据服务提供商,industry.MEDICAL_HEALTH,phase.ANGEL,city.江苏省
300,妙手机器人,company/49346,智能机器人技术及产品研发商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.江苏省
301,普密斯,company/71131778,机器视觉监测产品研发商,industry.AI,phase.NONE,city.广东省
302,Autololi,company/179873,智能汽车顾问机器人研发商,industry.AI,phase.NONE,city.广东省
303,光圈科技,company/109502,通用机器视觉算法研发和应用,industry.SOFTWARE,phase.NONE,city.江西省
304,得健网,company/57998,在线社区健康服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.广西
305,索答科技,company/33733,语义分析技术研发商,industry.AI,phase.PRE_A,city.广东省
306,瑞达昇医疗,company/87783975,医疗影像慢病智能筛查平台研发商,industry.MEDICAL_HEALTH,phase.NONE,city.辽宁省
307,蜕变人工智能,company/81121667,语义理解与图像识别产品研发商,industry.AI,phase.NONE,city.湖北省
308,筋斗云机器人,company/48530578,AI营销机器人研发商,industry.AI,phase.ANGEL,city.安徽省
309,智盈科技,company/34087755,无人便利店AI结算解决方案提供商,industry.AI,phase.A,city.四川省
310,瀚海互通,company/22012562,汽车辅助驾驶系统及车联网平台研发商,industry.AUTO,phase.ANGEL,city.四川省
311,融萃特种机器人,company/19714077,特种机器人制造商,industry.ROBOT,phase.NONE,city.江苏省
312,雨来科技,company/17431897,智能医疗信息化产品开发商,industry.MEDICAL_HEALTH,phase.NEEQ,city.江苏省
313,辛能科技,company/12969665,人工智能新型编程语言研发商,industry.AI,phase.NONE,city.山东省
314,优家创途,company/6226503,智能家居服务提供商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.陕西省
315,睿佳医影,company/97810,智能医疗影像辅助诊疗云平台,industry.MEDICAL_HEALTH,phase.A,city.湖北省
316,Ohh智能家居,company/64453,语音控制家居系统研发商,industry.AI,phase.ANGEL,city.陕西省
317,景联科技,company/35070,智慧云医疗服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
318,苏州拍拍搜,company/31680,图像识别、防伪服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.江苏省
319,创来科技,company/70561,ADAS系统研发商,industry.AUTO,phase.B,city.江苏省
320,智能家庭医生,company/56484,智能健康监测平台,industry.MEDICAL_HEALTH,phase.NONE,city.四川省
321,人人智能,company/162329,基于ARM的人脸识别核心模组方案提供商,industry.AI,phase.ANGEL,city.广东省
322,八宝智能,company/96104952,聊天机器人服务提供商,industry.AI,phase.NONE,city.广东省
323,燿影科技,company/60141090,AI虚拟人像技术研发商,industry.AI,phase.NONE,city.湖北省
324,中控智慧,company/54073439,生物识别技术研发商,industry.AI,phase.NONE,city.广东省
325,准识科技,company/16706657,3D人脸识别技术提供商,industry.AI,phase.NONE,city.湖北省
326,骑酷平衡车,company/45506650,共享电动平衡车研发商,industry.INTELLIGENT_HARDWARE,phase.ANGEL,city.辽宁省
327,Mindsee智见,company/134247,智能驾驶辅助系统解决方案提供商,industry.AI,phase.NONE,city.湖北省
328,Thinkjoy,company/35663,计算机视觉技术提供商,industry.AI,phase.A,city.广东省
329,彼帮智能,company/12638400,植保飞控及农机大数据解决方案提供商,industry.UAV,phase.ANGEL,city.陕西省
330,芒果树数字科技,company/142585,AI芯片研发生产商,industry.AI,phase.A,city.江苏省
331,多智科技,company/87522,人脸识别技术研发商,industry.AI,phase.NONE,city.广东省
332,V5智能客服,company/6791,智能客服系统研发商,industry.AI,phase.B,city.广东省
333,库尔卡,company/81478869,人工智能技术研发商,industry.AI,phase.NONE,city.江苏省
334,星空投研,company/58695403,覆盖5000家全球头部Startup，发现结构性机,industry.FINANCE,phase.NONE,city.云南省
335,牛鼎丰科技,company/44135897,金融科技服务商,industry.FINANCE,phase.NONE,city.广东省
336,Marketing Kit,company/165535,一站式广告交易SaaS平台,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.安徽省
337,小视科技,company/158526,智能大数据解决方案提供商,industry.AI,phase.B_PLUS,city.江苏省
338,图普科技,company/9849,计算机视觉技术提供商,industry.AI,phase.A,city.广东省
339,万博众和,company/11790519,广告交易平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.河南省
340,银江智慧城市,company/176531,智慧城市的信息化产品及解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.福建省
341,量子奇点科技,company/99860727,流量分销服务商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.广东省
342,深圳互连科技,company/72390091,移动终端软件产品提供商,industry.SERVICE_INDUSTRIES,phase.B,city.广东省
343,DataExa,company/13957,全栈式人工智能赋能平台,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.福建省
344,一登科技,company/2925,人脸识别技术研发商,industry.AI,phase.A,city.广东省
345,数云大数据,company/23425293,大数据咨询服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.湖南省
346,弧光航空,company/13097420,工农业无人机研发商,industry.UAV,phase.ANGEL,city.广东省
347,云天励飞,company/89657,视觉智能芯片服务商,industry.AI,phase.B,city.广东省
348,百景互动科技,company/1910,人机互动解决方案及商业应用软件开发商,industry.SERVICE_INDUSTRIES,phase.B,city.湖北省
349,语点信息,company/45289485,自然语言人机对话系统研发商,industry.AI,phase.NONE,city.广东省
350,AI精算面相,company/36041224,AI面相推算服务商,industry.AI,phase.A,city.广东省
351,伍斯特智能科技,company/22559810,协作机器人研发商,industry.ROBOT,phase.NONE,city.湖北省
352,中科道置,company/18569436,虹膜识别技术开发商,industry.AI,phase.A,city.江苏省
353,935理财咨询,company/73883,智能化的第三方理财顾问平台,industry.AI,phase.NONE,city.广东省
354,创云优智,company/70350,计算机视觉识别服务提供商,industry.AI,phase.NONE,city.安徽省
355,布博士验布机,company/77177988,人工智能验布机面料交易平台,industry.AI,phase.NONE,city.广东省
356,微蓝智能,company/84215321,AI技术行业应用服务提供商,industry.AI,phase.NONE,city.广东省
357,喜高科技,company/41848734,骨龄评价技术及软件研发机构,industry.MEDICAL_HEALTH,phase.NONE,city.河北省
358,by-Run,company/19124773,健身社交服务提供商,industry.SOCIAL_NETWORK,phase.NONE,city.江苏省
359,蔚莱树,company/25949726,教育信息化服务商,industry.EDUCATION_TRAINING,phase.NONE,city.江苏省
360,云枢网络,company/24002920,企业信息化解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.江苏省
361,豆扣,company/92778,人工智能社交导购平台,industry.E_COMMERCE,phase.ANGEL,city.福建省
362,路领软件,company/71200,双目视觉SLAM技术研发商,industry.AI,phase.ANGEL,city.广东省
363,视觉龙科技,company/40341921,机器视觉检测系统研发商,industry.AI,phase.NONE,city.广东省
364,伟信奥图,company/29643142,机器视觉技术应用服务商,industry.AI,phase.NONE,city.江苏省
365,成都智信电子,company/16593212,医疗大数据服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.四川省
366,SKIIN宇客,company/165648,智能滑雪可穿戴硬件制造商,industry.INTELLIGENT_HARDWARE,phase.ANGEL,city.广东省
367,田客科技,company/106560,果园植保机器研发商,industry.ROBOT,phase.NONE,city.广东省
368,MedStats,company/92428,医疗大数据系统服务供应商,industry.SERVICE_INDUSTRIES,phase.A,city.湖北省
369,世胜信息科技,company/88340,互联网技术研发企业,industry.SERVICE_INDUSTRIES,phase.NEEQ,city.广东省
370,谷熊网络科技,company/20012,智能商标识别技术提供商,industry.AI,phase.NONE,city.广东省
371,智领蔚来,company/87313528,人工智能应用平台,industry.AI,phase.NONE,city.广东省
372,梦织未来,company/80355578,中小学大数据服务平台,industry.EDUCATION_TRAINING,phase.NONE,city.重庆市
373,影像虚拟人迎客宝,company/22598385,影像虚拟人技术研发商,industry.AI,phase.NONE,city.江苏省
374,花钱科技,company/99736214,商业服务SaaS平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
375,KAMAEYE,company/14059044,基于AI机器学习的车载视觉技术提供商,industry.AI,phase.NONE,city.广东省
376,莱夫凯尔,company/157177,医用内窥镜摄像系统研发商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
377,两岸易理网,company/52691,易理服务平台,industry.CONSUMER_LIFESTYLE,phase.SEED,city.江苏省
378,SpeakIn,company/90325,声纹识别与身份安全解决方案提供商,industry.AI,phase.B,city.广东省
379,暗物智能,company/88973254,AI认知平台开发商,industry.AI,phase.PRE_A,city.广东省
380,YouSayIDo,company/38197138,销售自动化智能机器人研发商,industry.AI,phase.ANGEL,city.广东省
381,华康中泰,company/34293532,健康智能信息化整体解决方案提供商,industry.SERVICE_INDUSTRIES,phase.PRE_A,city.四川省
382,梦想行动家,company/116863,人工智能大数据分析公司,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.广东省
383,唯你网,company/45499,中小微企业互联网财税综合服务商,industry.SERVICE_INDUSTRIES,phase.A,city.福建省
384,Entrysquare,company/87940810,中欧跨境产业智能匹配服务提供商,industry.AI,phase.NONE,city.江苏省
385,智梦圆电子,company/145541,多模态生物识别技术解决方案提供商,industry.AI,phase.NONE,city.江西省
386,Aboo,company/64873,聊天智能机器人研发商,industry.AI,phase.NONE,city.江苏省
387,利哲科技,company/21860,人工智能研发及互联网技术应用企业,industry.SERVICE_INDUSTRIES,phase.NONE,city.福建省
388,童安园,company/31011087,儿童安全防护系统研发商,industry.AI,phase.NONE,city.江苏省
389,泰立瑞,company/165381,专业从事移动和远程医疗的高新技术公司,industry.MEDICAL_HEALTH,phase.NONE,city.江苏省
390,人仁医,company/62146,聚焦于医疗保险的AI技术服务商,industry.MEDICAL_HEALTH,phase.ANGEL,city.广东省
391,芯启航科技,company/90228460,指纹识别服务提供商,industry.AI,phase.A,city.广东省
392,一号互联,company/84733846,销售管理系统软件研发商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
393,漏斗科技,company/62761340,智能内容审核云服务平台研发商,industry.AI,phase.NONE,city.四川省
394,中科智巡,company/57323917,能源领域人工智能及空间数据信息服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
395,音书科技,company/38044430,听障交流辅助设备与软件研发商,industry.AI,phase.ANGEL,city.广东省
396,甄识科技,company/19629306,生物识别技术研发商,industry.AI,phase.NONE,city.四川省
397,脉迪科技,company/4652640,静脉识别技术研发商,industry.AI,phase.NONE,city.广东省
398,科大讯飞,company/145915,智能语音产品开发商,industry.AI,phase.INFORMAL,city.安徽省
399,圣点科技,company/103409,生物识别技术研发商,industry.AI,phase.NEEQ,city.山西省
400,华云中盛,company/97040,智能创新行业解决方案供应商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
401,深网视界,company/91098,AI安防系统研发商,industry.AI,phase.NONE,city.广东省
402,蓝眼科技,company/45132,机器视觉解决方案提供商,industry.AI,phase.NONE,city.广东省
403,iPIN,company/20325,AI行业应用服务提供商,industry.AI,phase.B_PLUS,city.广东省
404,深圳城图科技,company/1362,信息系统解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
405,行深智能,company/26582024,智能物流机器人研发商,industry.ROBOT,phase.A,city.湖南省
406,积木堂,company/130583,AI投资试训平台,industry.AI,phase.NONE,city.四川省
407,添添加衣,company/117301,AI搭配与服装销售平台,industry.CONSUMER_LIFESTYLE,phase.NONE,city.广东省
408,双牛信息,company/58147,智能客服机器人研发商,industry.AI,phase.NONE,city.山东省
409,迈瑞微,company/99808442,指纹识别技术研发商,industry.AI,phase.A,city.江苏省
410,时空壶技术,company/86436136,可穿戴翻译耳机研发商,industry.INTELLIGENT_HARDWARE,phase.ANGEL,city.广东省
411,文达通,company/49232643,智能安防系统及产品研发商,industry.AI,phase.NEEQ,city.山东省
412,欧立科技,company/41089533,车载电子产品研发商,industry.AUTO,phase.NONE,city.广东省
413,医智囊,company/25269133,智能医疗技术研发服务平台,industry.AI,phase.ANGEL,city.江苏省
414,墨菲斯,company/21316432,人机交互技术研发商,industry.AI,phase.NONE,city.四川省
415,小莫机器人,company/8946452,聊天机器人研发服务商,industry.AI,phase.NONE,city.广东省
416,像素数据,company/45638,人脸识别技术服务提供商,industry.AI,phase.NEEQ,city.广东省
417,比弗瑞斯,company/34373603,AI自动化3D建模服务提供商,industry.AI,phase.NONE,city.重庆市
418,智易行科技,company/95222767,智能婴儿车研发商,industry.INTELLIGENT_HARDWARE,phase.A,city.湖北省
419,视惠康,company/89595115,智能健康管理服务平台,industry.MEDICAL_HEALTH,phase.A,city.江苏省
420,开创集团,company/86362326,互联网技术与服务提供商,industry.SERVICE_INDUSTRIES,phase.NEEQ,city.山东省
421,荆虹科技,company/75309468,虹膜识别技术研发商,industry.AI,phase.ANGEL,city.广东省
422,魅瞳科技,company/73690454,人工智能视觉引擎研发商,industry.AI,phase.ANGEL,city.湖北省
423,江苏濠汉,company/71405045,图像识别和图像测量三维重构行业解决方案供应商,industry.VR_AR,phase.ANGEL,city.江苏省
424,心声医疗,company/69329226,AI心电医师技术服务商,industry.MEDICAL_HEALTH,phase.ANGEL,city.安徽省
425,昊音通科技,company/40220808,声纹识别系统提供商,industry.AI,phase.ANGEL,city.湖北省
426,皓图智能,company/144705,3D行为识别技术及相关产品研发商,industry.AI,phase.ANGEL,city.四川省
427,灵动飞扬,company/126370,车辆主动安全设备研发及系统服务提供商,industry.AUTO,phase.B,city.广东省
428,金童软件,company/116261,为企业提供客服机器人服务等人工智能科技的公司,industry.SERVICE_INDUSTRIES,phase.A,city.江苏省
429,佳信客服,company/100355,智能移动客服平台,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.广东省
430,康美健康云,company/94837,互联网医疗服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
431,量化科技,company/87100718,量化投资策略开发与租售服务提供商,industry.FINANCE,phase.NONE,city.山东省
432,BigQuant,company/96245465,人工智能量化投资平台,industry.FINANCE,phase.ANGEL,city.四川省
433,吉光盈智,company/87231749,智能医疗诊断系统研发商,industry.MEDICAL_HEALTH,phase.NONE,city.四川省
434,UU金服,company/60891505,消费金融服务商,industry.FINANCE,phase.ANGEL,city.河南省
435,丰达智能,company/56862576,智能解决方案提供商,industry.SERVICE_INDUSTRIES,phase.A,city.湖南省
436,蓝迈科技,company/47459811,金融投资工具研发商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.江苏省
437,呱呱旅游,company/34951109,旅游虚拟助手服务平台,industry.AI,phase.ANGEL,city.广东省
438,凯泽科技,company/25885590,人脸识别综合技术服务商,industry.AI,phase.NEEQ,city.重庆市
439,智库2861,company/160757,数据库服务平台,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.四川省
440,柒联科技,company/151347,服务型机器人研发商,industry.ROBOT,phase.NONE,city.四川省
441,格兰德,company/16874,企业征信及信用管理服务提供商,industry.SERVICE_INDUSTRIES,phase.A,city.山东省
442,合身平台,company/61487976,3D试衣设备提供商,industry.CONSUMER_LIFESTYLE,phase.NONE,city.江苏省
443,扶顺科技,company/105163,智能化社交软件与虚拟语音智能机器人研发商,industry.AI,phase.NONE,city.宁夏
444,通元微智能,company/12544,指静脉识别技术研发商,industry.AI,phase.NONE,city.福建省
445,天元数据中心,company/21139465,私有云数据定制管理方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.福建省
446,云巢智联,company/10054227,医疗信息化解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.四川省
447,51找,company/97854,图像识别技术研发及服务商,industry.AI,phase.ANGEL,city.重庆市
448,中急联,company/64843,智能急救服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.四川省
449,龙天科技,company/57914,人工智能交互式系统开发商,industry.AI,phase.NONE,city.辽宁省
450,眼密码科技,company/57009,活体虹膜识别技术提供商,industry.AI,phase.NONE,city.四川省
451,铁公基,company/86781816,基于数据智能的工程机械SaaS应用系统,industry.SERVICE_INDUSTRIES,phase.NONE,city.湖南省
452,智慧魔方科技,company/82695088,自动驾驶技术研发商,industry.AI,phase.NONE,city.江苏省
453,玮锡智能,company/79267063,AI零售个性化促销服务商,industry.AI,phase.SEED,city.广东省
454,简讯博易,company/79159227,聚焦“如厕经济”的物联网设备运营商,industry.CONSUMER_LIFESTYLE,phase.NONE,city.江苏省
455,微光云,company/74305674,激光雷达研发与SLAM解决方案提供商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.四川省
456,英特维科技,company/33227343,智能3D机器视觉技术服务商,industry.AI,phase.NONE,city.广东省
457,欧斐科技,company/72338,人工智能防伪技术及解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.湖南省
458,星云虹贝,company/92515620,虹膜识别系统研发商,industry.AI,phase.NONE,city.四川省
459,和创懒人,company/70063438,计算机视觉技术研发商,industry.AI,phase.NONE,city.辽宁省
460,巡查宝,company/51867131,巡查系统研发商,industry.SERVICE_INDUSTRIES,phase.NONE,city.福建省
461,小帅大圣,company/46147214,基于校园生态模式的实体影舍连锁商,industry.MEDIA,phase.NONE,city.山东省
462,轻雨科技,company/33041621,自然语言处理解决方案提供商,industry.AI,phase.NONE,city.四川省
463,骑兵智能,company/28923975,智能无人送餐车研发商,industry.ROBOT,phase.NONE,city.山东省
464,珠海智携科技,company/28719289,互联网技术及人工智能设备研发商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
465,芝麻开门电子科技,company/5529192,人脸识别行车安全系统研发商,industry.AI,phase.NONE,city.广东省
466,风读科技,company/94598,人脸识别技术研发商,industry.AI,phase.NONE,city.辽宁省
467,武汉瑞卓,company/70353,汉数书法体验教学系统研发商,industry.EDUCATION_TRAINING,phase.NONE,city.湖北省
468,拇纹通,company/68996,指纹识别技术服务提供商,industry.AI,phase.NONE,city.河南省
469,线索墙,company/61966,工作学习优化软件,industry.SOFTWARE,phase.NONE,city.四川省
470,安心妈咪APP,company/59628,儿童老人智能识别服务平台,industry.AI,phase.NONE,city.福建省
471,医白白,company/57589,医疗搜索服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.辽宁省
472,人像库科技,company/56837,人脸识别应用研发商,industry.AI,phase.NONE,city.辽宁省
473,别样科技,company/26324,智能安防系统研发商,industry.AI,phase.NONE,city.四川省
474,爱探科技,company/21933,智能植物诊断系统研发商,industry.AI,phase.NONE,city.四川省
475,D'sir,company/115982,定制化AI医疗服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.四川省
476,Twebet,company/109465,智能股票分析平台,industry.FINANCE,phase.NONE,city.四川省
477,造极声音,company/99546795,AI云引擎研发商,industry.AI,phase.NONE,city.广东省
478,淘丁实业,company/99168566,以人工智能、金融为主的综合性企业,industry.MANUFACTURING,phase.NONE,city.陕西省
479,心鉴智控,company/98923130,工业机器视觉应用服务商,industry.AI,phase.ANGEL,city.广东省
480,医图视界,company/98827832,健康医疗行业教育数据解决方案提供商,industry.MEDICAL_HEALTH,phase.NONE,city.陕西省
481,科葩信息,company/98784929,人脸识别软硬件研发商,industry.AI,phase.NONE,city.广东省
482,智美科技,company/98588378,虚拟试妆解决方案提供商,industry.AI,phase.ANGEL,city.广东省
483,文采科技,company/98583754,烟草视觉检测设备研发商,industry.AI,phase.ANGEL,city.江苏省
484,中科信息,company/98495520,AI信息化解决方案提供商,industry.AI,phase.IPO,city.四川省
485,博联科技,company/98387980,环保综合系统解决方案提供商,industry.ENVIRONMENTAL_PROTECTION,phase.NONE,city.河南省
486,小达人科技,company/98304915,智能老人手机研发商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.广东省
487,家家智能管家,company/98173299,家庭人工智能助理服务提供商,industry.AI,phase.NONE,city.河南省
488,智驰华芯,company/98090045,传感器研发商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.江苏省
489,太酷科技,company/98005582,人工智能医疗诊断决策系统研发商,industry.AI,phase.NONE,city.广东省
490,发飚智能,company/97988023,AI订房服务平台,industry.AI,phase.ANGEL,city.江苏省
491,生物图腾,company/97574619,医学影像智能诊断服务提供商,industry.MEDICAL_HEALTH,phase.ANGEL,city.广东省
492,山妖卫士,company/97266538,AI电脑反黄软件研发商,industry.AI,phase.NONE,city.湖南省
493,丹渥智能,company/97240454,AI金融服务提供商,industry.AI,phase.NONE,city.湖南省
494,前海易购,company/96583661,自动售卖机研发商,industry.AI,phase.A,city.广东省
495,向己科技,company/96057667,AI数据集解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.四川省
496,效率源科技,company/95900942,电子数据取证及数据安全服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.四川省
497,福鸽科技,company/95821803,计算机视觉技术开发商,industry.AI,phase.NONE,city.广东省
498,华安高新,company/95670005,生物识别技术应用服务商,industry.AI,phase.NONE,city.广东省
499,聚蜂智能,company/95562762,工业智能测量检测服务商,industry.AI,phase.ANGEL,city.广东省
500,成创翻科技,company/95485091,移动互联网及云应用方案提供商,industry.AI,phase.NONE,city.重庆市
501,Kaytion,company/95366469,生物识别技术服务商,industry.AI,phase.NONE,city.广东省
502,CoreFuns,company/95310885,语音识别翻译设备研发商,industry.AI,phase.NONE,city.广东省
503,找经纪,company/94957775,经纪服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
504,创视赛维,company/94896001,智能安防服务提供商,industry.AI,phase.SEED,city.江苏省
505,指尖儿科技,company/94855216,指纹识别应用方案供应商及产品制造商,industry.AI,phase.NONE,city.广东省
506,Ada艾达智能商家助手,company/94721749,智能语音交互机器人提供商,industry.AI,phase.NONE,city.四川省
507,丝路云启智能科技,company/94071469,物联网应用方案提供商,industry.INTELLIGENT_HARDWARE,phase.ANGEL,city.陕西省
508,天下为康,company/94025264,智慧医疗解决方案提供商,industry.MEDICAL_HEALTH,phase.NONE,city.四川省
509,有个美工,company/93948746,人工智能美工系统研发商,industry.AI,phase.NONE,city.四川省
510,机甲智能,company/93739095,深度学习技术研发商,industry.AI,phase.NONE,city.广东省
511,优聚思,company/93589891,医疗大数据信息化服务提供商,industry.MEDICAL_HEALTH,phase.A,city.江苏省
512,中科视讯,company/92762374,工业机器视觉技术应用服务商,industry.AI,phase.NONE,city.广东省
513,深智科技,company/92625845,自然语言处理技术研发商,industry.AI,phase.NONE,city.黑龙江省
514,墨智科技,company/92483574,基于人工智能的智能数据服务平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
515,驾育互晓,company/92069178,智能驾培服务平台,industry.AUTO,phase.NONE,city.山东省
516,誉洋工业智能,company/91918132,工业智能集成解决方案提供商,industry.AI,phase.NONE,city.辽宁省
517,岚正科技,company/91541117,语音智能产品及解决方案提供商,industry.AI,phase.NONE,city.广东省
518,贝叶斯,company/91052101,互动科学游戏平台,industry.AI,phase.NONE,city.湖北省
519,前沿产业基金,company/90471316,综合性基金管理机构,industry.FINANCE,phase.NONE,city.广东省
520,NLP智慧,company/90150248,NLP知识教育机构,industry.EDUCATION_TRAINING,phase.NONE,city.山东省
521,火眼智能,company/90043631,移动视频识别技术服务商,industry.AI,phase.A,city.广东省
522,NiceMind锜士,company/89650762,智能金融解决方案提供商,industry.AI,phase.ANGEL,city.广东省
523,联著实业,company/89638935,语义处理技术应用研发商,industry.AI,phase.NEEQ,city.江苏省
524,机驭智能,company/89460629,无人驾驶技术研发商,industry.AI,phase.NONE,city.广东省
525,奥特酷,company/88404357,计算机辅助驾驶及无人驾驶系统提供商,industry.AUTO,phase.ANGEL,city.江苏省
526,易通天下,company/87965239,医疗数据统计及处理服务商,industry.MEDICAL_HEALTH,phase.INFORMAL,city.四川省
527,图灵深视,company/87517835,AI鉴定技术服务商,industry.AI,phase.NONE,city.江苏省
528,南岭股份,company/87406388,综合性运营商,industry.MANUFACTURING,phase.NONE,city.广东省
529,中泰智丰,company/86608689,智能家居解决方案提供商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.广东省
530,奇奥智能,company/86472887,人工智能中医在线诊疗服务提供商,industry.AI,phase.NONE,city.重庆市
531,维胜威科技,company/86447519,机器视觉技术及解决方案提供商,industry.AI,phase.NONE,city.江苏省
532,ROVMAKER水下机器人,company/86400154,水下机器人研发商,industry.ROBOT,phase.NONE,city.江苏省
533,羽戈智能科技,company/86227122,智能体育技术与产品提供商,industry.AI,phase.NONE,city.广东省
534,广州伯乐网络,company/85742704,金融科技提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.广东省
535,珠海易时代,company/85074753,指静脉识别技术服务商,industry.AI,phase.NONE,city.广东省
536,慧联智能科技,company/85019761,智能应用系统研发商,industry.AI,phase.NONE,city.湖南省
537,传图识字,company/84930991,文字识别平台,industry.AI,phase.NONE,city.广东省
538,恩钛控股,company/84653879,人工智能应用方案供应商,industry.AI,phase.NONE,city.广东省
539,睿思芯科,company/84421905,AI芯片研发商,industry.AI,phase.ANGEL,city.广东省
540,飞扬无限科技,company/84385420,安防监控产品研发商,industry.INTELLIGENT_HARDWARE,phase.ANGEL,city.广东省
541,百乐润信息技术,company/84179375,金融大数据服务提供商,industry.FINANCE,phase.A,city.广东省
542,海之晨工业装备,company/84158575,工业机器人及机器视觉产品研发商,industry.AI,phase.ANGEL,city.山东省
